daily_time_spent_on_site,age,area_income,daily_internet_usage,male,city,province,category,time_usage_ratio,age_group,hour,day_of_week,clicked_on_ad
-1.9073543286134802,-0.46619536454596383,-0.2950842417610218,0.4542621383192474,Perempuan,Tangerang Selatan,Banten,Otomotif,-2.0604566174734704,0.0,22,6,1
-1.1693598692245804,1.0145647811323162,-1.5522477480821395,-1.305535211814757,Perempuan,Semarang,Jawa Tengah,Electronic,0.07688531320094785,2.0,18,6,1
0.636193908046611,-0.8079092443178746,0.6477957690274817,1.1430971010859867,Laki-Laki,Tangerang,Banten,Food,-0.48427985318927114,0.0,2,1,0
0.3829290848853464,-1.833050883633607,-0.443899032214938,0.5456801824820529,Laki-Laki,Jakarta Selatan,Daerah Khusus Ibukota Jakarta,Food,-0.2504519425078649,1.0,22,0,0
-1.321959939888836,0.6728509013604054,-1.8865668136160931,-1.0897886275905362,Laki-Laki,Surabaya,Jawa Timur,Fashion,-0.3944884414879035,3.0,19,4,1
0.20852900412619726,0.6728509013604054,1.3778631424349463,1.1686941534515716,Laki-Laki,Banjarmasin,Kalimantan Selatan,House,-0.12520703962995955,3.0,12,3,0
0.981788185727425,-0.5800999911366008,0.8222405850978632,0.7861096386302313,Perempuan,Bogor,Jawa Barat,Health,0.029698181734591236,0.0,8,1,0
0.8772763726254352,-0.46619536454596383,1.1056228514351059,0.6325273244367182,Laki-Laki,Palembang,Sumatra Selatan,Health,0.07405430741454515,0.0,10,2,0
-1.8175895811639182,-0.23838611136468998,-0.6564028011398246,-0.6982908534633221,Laki-Laki,Tangerang Selatan,Banten,Food,-1.3390972460235968,4.0,1,0,1
0.7785351504309165,-0.6940046177272376,0.7111720938896503,1.0077983957250343,Laki-Laki,Malang,Jawa Timur,House,-0.2895262270689747,0.0,7,1,0
0.5688703474594397,-0.12448148477405307,0.9316564786595509,1.3309611818405518,Perempuan,Surabaya,Jawa Timur,Bank,-0.6487483115441298,4.0,14,6,0
0.7137762969137321,-0.5800999911366008,0.789346094517563,1.1106436954081904,Laki-Laki,Makassar,Sulawesi Selatan,Electronic,-0.4072254389742298,0.0,23,6,0
-1.2565599096041553,1.470183287494864,-0.15680655925120932,-1.169779416232991,Laki-Laki,Jakarta Timur,Daerah Khusus Ibukota Jakarta,Fashion,-0.21648380018368607,2.0,4,3,1
-1.6117718387974223,0.5589462747697684,0.7206243770845693,-0.5495079865883559,Perempuan,Surabaya,Jawa Timur,Electronic,-1.2295651674211752,3.0,22,4,1
0.6900527565163485,-1.71914625704297,-0.5201494182666623,0.15166841214036125,Perempuan,Bogor,Jawa Barat,Bank,0.3566493685689188,1.0,7,6,0
0.0289995092270733,-1.946955510224244,-0.32996139529883334,0.2245743023601985,Laki-Laki,Jakarta Barat,Daerah Khusus Ibukota Jakarta,Electronic,-0.28683461912094116,1.0,2,0,0
-0.8590303137560945,1.470183287494864,0.1353466628041447,1.7889655830962068,Perempuan,Surabaya,Jawa Timur,Finance,-1.8113804451792324,2.0,12,1,1
1.3818824886454728,0.3311370215884946,0.6325885397451229,0.6695516323226539,Laki-Laki,Jakarta Selatan,Daerah Khusus Ibukota Jakarta,Food,0.43963416690909435,3.0,21,2,0
-0.5371595764726645,1.356278660904227,0.5584426985662061,-1.3075921178084202,Perempuan,Bogor,Jawa Barat,House,0.922367233443777,2.0,4,5,1
-1.2347598995092615,-1.0357184974991485,0.6815320775569044,-0.20806159164027765,Laki-Laki,Pakanbaru,Riau,Fashion,-1.101061716715541,1.0,20,2,1
0.9548587614925563,0.9006601545416792,1.1386452801749394,0.8149063225415148,Perempuan,Bekasi,Jawa Barat,House,-0.013783016564693822,3.0,1,2,0
-1.2411716671842303,-0.010576858183416147,-2.493281361408493,-0.601616271761155,Laki-Laki,Serang,Banten,Travel,-0.7944470267852708,4.0,15,1,1
0.9753764180524567,-0.5800999911366008,-0.4504798986103754,1.474716056286563,Laki-Laki,Jakarta Barat,Daerah Khusus Ibukota Jakarta,Bank,-0.45898570777274816,0.0,0,3,0
0.9452411099801028,-1.1496231240897854,-0.2948964981896347,0.9812871629178207,Laki-Laki,Medan,Sumatra Utara,Food,-0.14776525094045218,1.0,22,6,0
-0.5570360562650677,-1.0357184974991485,-1.2559664385478575,1.5489932171688425,Laki-Laki,Pakanbaru,Riau,Electronic,-1.521832365082947,1.0,21,2,0
-1.3706893742185982,-0.9218138709085115,0.5843414700207452,-0.16760910709823665,Perempuan,Tasikmalaya,Jawa Barat,Fashion,-1.2589980892244261,1.0,3,0,1
0.7362174837761232,-0.6940046177272376,0.9555301934469094,0.7634836726999368,Perempuan,Samarinda,Kalimantan Timur,Bank,-0.14126128650823416,0.0,10,1,0
-1.6399836165672845,-0.5800999911366008,-0.416128124260236,-0.7348580711284441,Laki-Laki,Batam,Kepulauan Riau,Otomotif,-1.1144387859717764,0.0,16,3,1
0.5682291706919425,-1.0357184974991485,0.9784553489804456,-0.15663894179869958,Perempuan,Padang,Sumatra Barat,Travel,0.5720026872068589,1.0,13,2,0
0.20852900412619726,0.10332776840722077,-0.3585673079278903,-1.7022895234813324,Laki-Laki,Denpasar,Bali,Fashion,-0.12520703962995955,4.0,13,4,1
0.49769972626728687,-1.1496231240897854,-0.18470616239597512,1.3321039073925864,Perempuan,Pakanbaru,Riau,Finance,-0.6985667965355021,1.0,21,4,0
1.365853069458051,0.44504164817913155,0.8290409903469389,0.18115073138286647,Laki-Laki,Jakarta Barat,Daerah Khusus Ibukota Jakarta,Fashion,0.9181865657568625,3.0,14,5,0
1.0818117614569371,-0.5800999911366008,0.7033179021431113,0.6494396626068368,Laki-Laki,Surabaya,Jawa Timur,Food,0.22127060315435992,0.0,21,6,0
0.8721469584854603,-0.8079092443178746,0.8189270624689854,0.6332129597679393,Perempuan,Malang,Jawa Timur,Otomotif,0.06942141244862063,0.0,16,5,0
0.8984352059528319,-0.46619536454596383,1.0654260443644825,0.6713799932059102,Laki-Laki,Jakarta Pusat,Daerah Khusus Ibukota Jakarta,House,0.05842045184659097,0.0,21,5,0
0.7490410191260608,-1.2635277506804223,-0.3739531964152789,1.1524674506126742,Laki-Laki,Tangerang,Banten,Finance,-0.40981242066177187,1.0,13,3,0
-0.830177359218735,1.5840879140855009,-1.0962685771977252,-1.4186650414662287,Laki-Laki,Malang,Jawa Timur,Travel,0.7133613901832311,2.0,17,3,1
0.4444820545650466,-0.5800999911366008,0.17781077631148035,1.6148142089660622,Perempuan,Bandar Lampung,Lampung,Fashion,-0.891778215622764,0.0,12,0,0
-1.5649659347701503,-0.12448148477405307,-0.4916933976825031,-1.0779042818493714,Perempuan,Jakarta Timur,Daerah Khusus Ibukota Jakarta,Fashion,-0.707777321795132,4.0,9,3,1
0.43486440305259316,-0.46619536454596383,-0.2857606537561666,-1.458431890677049,Perempuan,Jakarta Selatan,Daerah Khusus Ibukota Jakarta,Electronic,2.491364064594585,0.0,6,1,1
-0.18066529374440404,1.9258017938574117,0.10315999576919578,-1.2545696521939929,Laki-Laki,Bekasi,Jawa Barat,Furniture,1.2998802385689143,2.0,15,3,1
1.1600353270915555,0.7867555279510423,-0.08753675171464992,1.4639744360974334,Laki-Laki,Malang,Jawa Timur,Otomotif,-0.3278627802684277,3.0,18,1,0
1.1593941503240583,0.5589462747697684,1.1186611882496253,0.333818865134751,Perempuan,Padang,Sumatra Barat,House,0.5788420262249532,3.0,4,0,0
-1.7137189448294248,0.5589462747697684,-1.553584663997743,-0.8148488597708989,Laki-Laki,Malang,Jawa Timur,Furniture,-1.1306990630931173,3.0,8,4,1
1.1844000442564364,0.3311370215884946,0.7879387747626898,0.933292689732348,Laki-Laki,Bandar Lampung,Lampung,Otomotif,0.06599688699569993,3.0,20,2,0
0.838164589808126,-0.35229073795532695,1.2593015630429034,0.3205632487311446,Perempuan,Pontianak,Kalimantan Barat,Food,0.32019213691863296,4.0,22,0,0
-1.2103951823443801,0.10332776840722077,-0.30983119648127033,-1.3951248950943063,Perempuan,Bogor,Jawa Barat,House,0.15078721183284532,4.0,11,6,1
0.37459378690788736,0.3311370215884946,0.8414161684173644,1.5876173408276277,Laki-Laki,Semarang,Jawa Tengah,Otomotif,-0.9234958675527474,3.0,20,3,0
0.06811129204438246,0.5589462747697684,1.717312603869265,-0.3445030225532647,Perempuan,Bandung,Jawa Barat,House,0.29660637099896137,3.0,8,2,0
0.8490645948555721,-0.9218138709085115,-0.461709689489234,1.352444422218811,Perempuan,Semarang,Jawa Tengah,Bank,-0.46881753053502634,1.0,11,6,1
0.44832911517002705,-0.5800999911366008,1.0827363044585887,1.0537359629168437,Perempuan,Medan,Sumatra Utara,Furniture,-0.561812804684876,0.0,16,5,0
0.9272881604901912,0.9006601545416792,1.1419429051626917,0.8533019010898932,Laki-Laki,Tangerang Selatan,Banten,Health,-0.06467262723790422,3.0,16,1,0
0.38869967579281844,-0.6940046177272376,1.08635491039097,1.0164831099205007,Perempuan,Depok,Jawa Barat,House,-0.5812369863879777,0.0,0,1,0
-0.1056476119472699,-0.8079092443178746,0.8400058205403714,1.289137426636068,Laki-Laki,Banjarmasin,Kalimantan Selatan,Electronic,-1.092907780554879,0.0,10,4,0
-0.5185654502152554,0.44504164817913155,-1.3395554785553354,-1.6499526931981263,Perempuan,Banjarmasin,Kalimantan Selatan,Finance,1.6155267264894868,3.0,23,5,1
0.8061057514332824,-1.0357184974991485,0.5955394656173527,0.7415433421008633,Perempuan,Jakarta Timur,Daerah Khusus Ibukota Jakarta,House,-0.07019844435763403,1.0,13,3,0
-1.0225303894677966,-0.46619536454596383,-1.0833808894586332,-1.3679280269558718,Perempuan,Bekasi,Jawa Barat,Finance,0.3667078869417721,0.0,0,4,1
0.22648195361610976,2.3814203002199594,0.48164119428879704,-0.6868635979429715,Perempuan,Surabaya,Jawa Timur,Otomotif,0.8875823334726297,2.0,19,6,1
-1.906713151845983,1.0145647811323162,-0.6597019401886359,-0.6281275045683684,Perempuan,Batam,Kepulauan Riau,Electronic,-1.486482406609655,2.0,16,5,1
0.5925938878568232,-0.35229073795532695,0.5035776679504316,-1.1924053821632856,Perempuan,Jakarta Timur,Daerah Khusus Ibukota Jakarta,Finance,2.180271607937955,4.0,21,0,1
0.1399230900040324,2.3814203002199594,-2.250307113659684,-0.2727398578854628,Laki-Laki,Medan,Sumatra Utara,Finance,0.2885259857164788,2.0,5,4,1
-0.3864830361109,2.3814203002199594,0.1353466628041447,-0.2539991588320878,Laki-Laki,Tasikmalaya,Jawa Barat,Fashion,-0.24334696423709368,2.0,5,4,1
0.2886761000633063,0.7867555279510423,-2.0727009380969132,1.7078320689017166,Perempuan,Bandung,Jawa Barat,House,-1.040615839827342,3.0,18,0,1
-0.47688896032795874,-0.010576858183416147,-1.3774592401512353,-1.6019582200126536,Laki-Laki,Jakarta Timur,Daerah Khusus Ibukota Jakarta,Fashion,1.5729572823969127,4.0,15,0,1
0.8086704585032695,-1.6052416304523331,-0.49627267535718395,-0.2391437266556318,Laki-Laki,Batam,Kepulauan Riau,House,0.8997452310604539,1.0,14,1,0
0.840729296878113,-0.6940046177272376,0.5350610536232084,1.1076726089728992,Perempuan,Pakanbaru,Riau,Food,-0.31384466286728857,0.0,6,6,0
0.3592055444879627,-0.5800999911366008,1.440022162205217,0.4282079957328482,Perempuan,Denpasar,Bali,Food,-0.17572359363791334,0.0,1,6,0
1.183117690721443,-0.010576858183416147,0.9294868291611811,0.5534507162358914,Perempuan,Depok,Jawa Barat,Health,0.3874768179747558,4.0,5,2,0
-1.1180657278248307,1.470183287494864,-0.7400418051622689,-1.3329606250635986,Perempuan,Depok,Jawa Barat,Food,0.1848818040731364,2.0,20,2,1
-1.3418364196812391,-0.9218138709085115,-0.4951303162877356,-0.8772416749120133,Laki-Laki,Depok,Jawa Barat,Otomotif,-0.6470248086081652,1.0,15,4,1
-1.8284895862113648,-0.8079092443178746,-0.9515727898563794,0.3553021055130103,Perempuan,Malang,Jawa Timur,Finance,-1.9532312741759796,0.0,15,4,1
-1.4412188186432542,2.1536110470386856,-0.021684937020078298,-0.27548239921034706,Perempuan,Surabaya,Jawa Timur,House,-1.2536497292746878,2.0,18,0,1
0.8471410645530822,0.2172323949978577,0.18447794418731342,1.6392685357796126,Perempuan,Jakarta Utara,Daerah Khusus Ibukota Jakarta,Furniture,-0.641366758282524,3.0,20,1,0
-0.415335990648259,-1.946955510224244,-0.826526486946182,0.4019253080360415,Laki-Laki,Surabaya,Jawa Timur,Otomotif,-0.798198943134691,1.0,21,6,0
-1.6502424448472344,0.7867555279510423,-1.8314247098264165,-0.717945732958325,Perempuan,Jakarta Barat,Daerah Khusus Ibukota Jakarta,Health,-1.1396202801859356,3.0,21,6,1
0.03156421629706028,1.1284694077229531,-2.422296879721966,-1.1309267474637983,Perempuan,Medan,Sumatra Utara,Otomotif,1.3518707181290575,2.0,15,4,1
-0.6801419956244673,-1.4913370038616962,-0.6531664956249857,-0.8872976597699219,Perempuan,Medan,Sumatra Utara,Otomotif,0.13118537294578275,1.0,19,5,1
0.8657351908104911,-0.35229073795532695,-0.275219760659414,1.5944736941398383,Laki-Laki,Makassar,Sulawesi Selatan,Electronic,-0.6035029375279473,4.0,10,5,0
0.03092303952956399,-1.2635277506804223,1.0778791965794767,0.02071206387714272,Laki-Laki,Tangerang Selatan,Banten,Health,-0.10712553870237483,1.0,12,1,0
0.4560232363799898,-0.46619536454596383,0.428440116777494,1.5992731414583852,Laki-Laki,Jakarta Selatan,Daerah Khusus Ibukota Jakarta,Electronic,-0.8759795841525886,0.0,19,4,0
0.5765644686694015,-1.6052416304523331,-0.3374734092459086,-0.3408463007867526,Laki-Laki,Jakarta Utara,Daerah Khusus Ibukota Jakarta,Travel,0.7979711704399589,1.0,4,1,0
-0.11654761699471684,-0.8079092443178746,-0.046990953569794235,-1.3686136622870928,Laki-Laki,Medan,Sumatra Utara,Health,1.6017835511487657,0.0,4,2,1
-1.7797601518816026,1.5840879140855009,0.10046118193050554,0.4320932626097671,Laki-Laki,Jakarta Timur,Daerah Khusus Ibukota Jakarta,Finance,-1.946022419095572,2.0,23,2,1
0.6836409888413792,-1.2635277506804223,0.42376848137817913,0.7977654392609889,Laki-Laki,Bandar Lampung,Lampung,Fashion,-0.2077149061102642,1.0,11,5,0
0.7676351453834696,-0.23838611136468998,0.7833950775229083,1.2738249042387984,Perempuan,Jakarta Pusat,Daerah Khusus Ibukota Jakarta,Bank,-0.4755217127154733,4.0,18,1,0
0.19378193847376896,0.44504164817913155,1.4758546882716195,1.0829897370489414,Laki-Laki,Tasikmalaya,Jawa Barat,Food,-0.764732707092835,3.0,16,4,0
-2.082395586140126,1.0145647811323162,-0.5452177272300252,0.11715810046890242,Perempuan,Medan,Sumatra Utara,Bank,-2.068432571677138,2.0,18,0,1
1.3312295240132204,-0.23838611136468998,0.6999930240562874,0.2876527528325347,Laki-Laki,Denpasar,Bali,Health,0.7723219416124258,4.0,5,2,0
0.627858610069152,1.8118971672667747,-0.8864499955619926,-1.2198307954121268,Perempuan,Surakarta,Jawa Tengah,Travel,2.283091983529394,2.0,2,1,1
1.0446235089421188,-0.35229073795532695,0.8330320552999747,0.7929659919424413,Perempuan,Jakarta Pusat,Daerah Khusus Ibukota Jakarta,Fashion,0.07232706015253515,4.0,1,4,0
0.8734293120204538,-0.6940046177272376,-0.14886303790215555,-1.0593921279064031,Perempuan,Bekasi,Jawa Barat,Otomotif,2.261316435632148,0.0,19,2,1
-0.7461832026766452,0.6728509013604054,-0.9463038573690626,-1.6494956029773122,Laki-Laki,Bandung,Jawa Barat,Bank,1.2695772909271565,3.0,22,0,1
-1.0398421621902123,-0.12448148477405307,0.5341306631021003,-1.1878344799551448,Laki-Laki,Bekasi,Jawa Barat,Food,0.08328688982336031,4.0,0,0,1
-1.128324556104781,-0.5800999911366008,-1.9719810542308875,-0.8914114717572483,Perempuan,Tangerang Selatan,Banten,Otomotif,-0.38459728783279773,0.0,0,3,1
-1.487383545903029,0.44504164817913155,-0.8471487556081065,-1.2394856749071301,Laki-Laki,Denpasar,Bali,Food,-0.4279724127731903,3.0,23,6,1
1.2369765391911802,-0.6940046177272376,0.45281044359239336,0.48534427333460156,Perempuan,Surakarta,Jawa Tengah,Travel,0.49486756863596815,0.0,3,1,0
-1.3302952378662956,0.10332776840722077,-0.20324432600939632,-1.2941079562944062,Laki-Laki,Medan,Sumatra Utara,Furniture,-0.15262602659056662,4.0,9,4,1
-0.6076890208973206,-1.4913370038616962,-1.9062117558640626,0.7367438947823165,Perempuan,Pontianak,Kalimantan Barat,Food,-1.1615259281805401,1.0,14,3,1
0.9356234584676503,-0.9218138709085115,0.23982898840321118,1.0615064966706822,Perempuan,Pontianak,Kalimantan Barat,House,-0.21292116062104388,1.0,1,2,0
0.6034938929042702,-0.9218138709085115,0.27162427065426026,1.3026215881500818,Perempuan,Denpasar,Bali,Health,-0.6076809660369801,1.0,16,5,0
0.815723402945735,2.3814203002199594,-0.8856664689636631,-0.6262991436851127,Perempuan,Surabaya,Jawa Timur,Fashion,1.4380233395046749,2.0,14,6,1
-0.35185949066606853,0.6728509013604054,-0.8892078577820062,-1.72697239540529,Laki-Laki,Bandung,Jawa Barat,Health,2.0526977344813497,3.0,18,2,1
-1.9124837427534551,1.5840879140855009,-0.6326562674814697,0.32216306450399357,Perempuan,Tasikmalaya,Jawa Barat,Health,-2.0097179821682025,2.0,4,6,1
0.6631233322814797,-1.1496231240897854,0.6030204413127067,-0.3678146238147803,Laki-Laki,Tangerang,Banten,Fashion,0.9183386395269005,1.0,17,4,0
1.313276574523308,-0.8079092443178746,-0.13134610847341685,0.6882923313760295,Perempuan,Jakarta Timur,Daerah Khusus Ibukota Jakarta,Furniture,0.3690426622293845,0.0,13,6,0
1.2318471250512055,0.5589462747697684,0.39594836643904097,1.192919935154715,Perempuan,Bogor,Jawa Barat,Health,-0.09442276293882465,3.0,20,2,0
-0.6878361168344296,0.6728509013604054,1.633377600909674,-0.3730711613541414,Perempuan,Jakarta Pusat,Daerah Khusus Ibukota Jakarta,Travel,-0.42929184285767735,3.0,8,0,0
-0.545494874450124,-1.1496231240897854,0.07778508944126923,-1.1053296950982132,Perempuan,Bekasi,Jawa Barat,Electronic,0.5895379457963705,1.0,13,5,1
-1.7521895508792371,-0.010576858183416147,-1.5096170878582502,1.0260820045575956,Perempuan,Surabaya,Jawa Timur,Furniture,-2.152961897780929,4.0,19,4,1
1.2619824331235583,-0.6940046177272376,0.42628636492025035,-0.037795484387052804,Perempuan,Makassar,Sulawesi Selatan,Bank,1.0806528047102968,0.0,23,5,0
0.1097877819316795,2.7231341799918702,0.39122525296370064,0.41038147712110107,Laki-Laki,Jakarta Utara,Daerah Khusus Ibukota Jakarta,Electronic,-0.36809825524976053,2.0,20,3,1
-1.3444011267512266,0.5589462747697684,-0.9308967720268401,-1.3507871436753458,Laki-Laki,Medan,Sumatra Utara,Finance,-0.09522542235266673,3.0,16,2,1
-0.3108241775462691,2.7231341799918702,-0.6941180621338072,-0.6582954591420948,Laki-Laki,Bekasi,Jawa Barat,Fashion,0.2654259225669291,2.0,15,4,1
-0.5525478188925896,-1.1496231240897854,0.8160397480283783,-0.6562385531484315,Perempuan,Padang,Sumatra Barat,Bank,0.0009489175244749067,1.0,18,3,1
-0.0004946220777833199,-1.3774323772710593,0.16181245012549414,1.2228593446180338,Perempuan,Bandung,Jawa Barat,Bank,-0.9838881885377886,1.0,7,6,0
0.3130408172281871,-0.5800999911366008,1.363091962737744,0.7705685711225543,Laki-Laki,Tangerang,Banten,Food,-0.47224629296818615,0.0,12,4,0
-0.06974171296744493,0.7867555279510423,1.3168033309939249,-0.9572324635544681,Perempuan,Bandung,Jawa Barat,Bank,0.9442404983189893,3.0,8,0,1
-0.26530062705399116,0.5589462747697684,1.6265363160119901,-0.5799044862724889,Perempuan,Bandung,Jawa Barat,Food,0.2216054964782024,3.0,7,6,1
-1.1956481166919524,-0.9218138709085115,-0.11246955221318092,-0.9860291474657522,Laki-Laki,Banjarmasin,Kalimantan Selatan,Furniture,-0.3591938845700537,1.0,3,0,1
1.4774178270025073,0.2172323949978577,-0.6627308193383132,1.1556670821583719,Perempuan,Bekasi,Jawa Barat,Food,0.10766878689625632,3.0,7,2,0
-0.9616185965555941,0.44504164817913155,0.661626716806688,-1.2454278477777125,Laki-Laki,Jakarta Barat,Daerah Khusus Ibukota Jakarta,Finance,0.26489290928506504,3.0,2,6,1
-0.5224125108202367,0.10332776840722077,0.18770895048844385,-1.5665337278995666,Perempuan,Pontianak,Kalimantan Barat,Health,1.4306709866849052,4.0,0,4,1
0.6515821504665356,-1.3774323772710593,-0.23885731322216067,1.0546501433584723,Perempuan,Tangerang,Banten,Electronic,-0.4145920585316132,1.0,16,3,0
-0.9808538995805001,1.1284694077229531,1.234748034839795,-0.6422973014136034,Perempuan,Makassar,Sulawesi Selatan,Travel,-0.4770690606819536,2.0,2,2,1
1.2696765543335202,-0.46619536454596383,0.6447419078703215,0.14024115662001058,Perempuan,Bandung,Jawa Barat,Bank,0.8795389505990213,0.0,3,0,0
-1.3777423186610638,-0.010576858183416147,0.26054512885082926,-1.0977877064547816,Laki-Laki,Jakarta Utara,Daerah Khusus Ibukota Jakarta,House,-0.45445060421967337,4.0,13,3,1
0.6118291908817302,-0.010576858183416147,1.3474426276259894,0.85581589730437,Perempuan,Jakarta Timur,Daerah Khusus Ibukota Jakarta,Otomotif,-0.3051460295803505,4.0,8,0,0
1.0273117362197026,-0.8079092443178746,0.43635032878323715,0.8261050329514587,Laki-Laki,Bekasi,Jawa Barat,Furniture,0.032522445505081515,0.0,3,4,0
0.8670175443454845,1.1284694077229531,-1.0325871690320525,1.6968619036021801,Laki-Laki,Jakarta Selatan,Daerah Khusus Ibukota Jakarta,Bank,-0.6608556341769695,2.0,13,2,0
0.6124703676492265,-1.1496231240897854,-0.25986491042374665,1.271767998245135,Laki-Laki,Jakarta Utara,Daerah Khusus Ibukota Jakarta,Health,-0.5825296940692819,1.0,20,1,0
1.056805867524559,-1.1496231240897854,-0.3062141046099486,0.7623409471479015,Laki-Laki,Jakarta Utara,Daerah Khusus Ibukota Jakarta,Finance,0.10664951999785417,1.0,21,2,0
-1.3149069954463704,-0.5800999911366008,-1.2913667001817517,-1.0781328269597787,Laki-Laki,Bekasi,Jawa Barat,Fashion,-0.39920388310826854,0.0,9,6,1
1.1760647462789773,-1.2635277506804223,-0.4207255706676317,0.07030635283546438,Laki-Laki,Depok,Jawa Barat,Health,0.8752474950340586,1.0,14,4,0
-1.8970955003335301,1.356278660904227,-0.8655589810619937,-0.47020283327712215,Perempuan,Pontianak,Kalimantan Barat,Food,-1.581304607289856,2.0,14,4,1
-0.600636076454855,0.10332776840722077,0.1353466628041447,-1.5500784799502616,Laki-Laki,Jakarta Timur,Daerah Khusus Ibukota Jakarta,Travel,1.2827173827177933,4.0,23,6,1
-1.2238598944618144,-0.35229073795532695,-0.32135622926674584,-1.273767441468182,Laki-Laki,Depok,Jawa Barat,Health,-0.03915689931536913,4.0,15,5,1
-1.4912306065080103,0.5589462747697684,-2.3131217218687508,-0.5481367159259137,Perempuan,Pakanbaru,Riau,House,-1.1038632743263013,3.0,22,3,1
-1.4149305711758826,-0.12448148477405307,-0.5344981749282428,-1.2106889909958463,Perempuan,Surabaya,Jawa Timur,Health,-0.3689023109155002,4.0,9,5,1
-1.879783727611115,1.6979925406761378,-0.7483744402036331,0.3365614064596353,Perempuan,Bandar Lampung,Lampung,Electronic,-1.988274094019792,2.0,4,0,1
-0.13065350587964794,-1.0357184974991485,1.0883640694170251,-0.4866580812264271,Perempuan,Jakarta Barat,Daerah Khusus Ibukota Jakarta,House,0.2551330696717358,1.0,16,6,1
0.08927012537177913,-0.5800999911366008,0.19906592249630667,1.7380000234754422,Laki-Laki,Pontianak,Kalimantan Barat,Fashion,-1.1835657046674803,0.0,3,3,0
1.5242237310297784,0.44504164817913155,0.22370423811875056,0.7682831200184842,Perempuan,Surabaya,Jawa Timur,Fashion,0.4615099499936854,3.0,18,6,0
0.5105232616172245,0.10332776840722077,1.3838065891243025,0.9472339414671755,Laki-Laki,Depok,Jawa Barat,Health,-0.4453266826157295,4.0,22,6,0
0.2623878525959347,0.44504164817913155,0.8165113780484355,-1.2963934073984764,Perempuan,Bandar Lampung,Lampung,House,1.9647441535307966,3.0,11,6,1
0.20852900412619726,-0.46619536454596383,0.4688254244500349,0.0716776234979065,Laki-Laki,Makassar,Sulawesi Selatan,Finance,-0.12520703962995955,0.0,20,3,0
0.6810762817713922,-0.8079092443178746,0.9254957642081446,0.802107796358722,Perempuan,Bandar Lampung,Lampung,Furniture,-0.21293660833515304,0.0,0,3,0
0.8779175493929314,-0.9218138709085115,0.6124015636378258,0.7196030115017905,Perempuan,Semarang,Jawa Tengah,Food,0.0030006796352364524,1.0,8,4,0
-0.10949467255225129,0.7867555279510423,-0.9275824923674331,-1.7210302225347074,Laki-Laki,Tangerang,Banten,Fashion,2.416169945076025,3.0,12,2,1
0.3944702667002905,1.8118971672667747,-1.0512744676598418,-1.3199335537703987,Perempuan,Bogor,Jawa Barat,House,2.1906174048163725,2.0,11,1,1
-1.7028189397819777,0.2172323949978577,-0.971033016655081,-0.9842007865824959,Laki-Laki,Jakarta Timur,Daerah Khusus Ibukota Jakarta,Travel,-0.9680325671014574,3.0,23,6,1
-0.6333360915971954,0.3311370215884946,1.601308273606842,-0.47728773169973965,Laki-Laki,Palembang,Sumatra Selatan,Bank,-0.27381862471383656,3.0,7,0,1
0.6381174383491017,-0.23838611136468998,-1.487081046017025,1.7192593244220673,Perempuan,Medan,Sumatra Utara,Otomotif,-0.8209113302692093,4.0,18,6,1
-0.5967890158498736,1.470183287494864,0.04042109061310782,-1.440148281844488,Laki-Laki,Jakarta Selatan,Daerah Khusus Ibukota Jakarta,Furniture,1.0764924228055288,2.0,14,1,1
-0.8468479551736541,1.5840879140855009,-0.26785461063511745,-1.3871258162300606,Perempuan,Surabaya,Jawa Timur,Food,0.637472521778367,2.0,22,3,1
0.6567115646065105,-0.9218138709085115,0.34750749689903787,1.2171457168578586,Laki-Laki,Bekasi,Jawa Barat,Fashion,-0.5173009819118524,1.0,21,4,0
-0.440341884580637,0.10332776840722077,-0.592956072438386,-1.7004611625980763,Perempuan,Jakarta Utara,Daerah Khusus Ibukota Jakarta,Food,1.850995717019767,4.0,17,6,1
0.918311685745235,-0.12448148477405307,0.6479138657901286,1.2918799679609523,Perempuan,Jakarta Barat,Daerah Khusus Ibukota Jakarta,Otomotif,-0.38217606413049876,4.0,9,4,0
0.9253646301877005,0.3311370215884946,-1.5493263672676918,-1.2623401859478314,Laki-Laki,Depok,Jawa Barat,Food,2.491364064594585,3.0,9,6,1
0.18352311019381923,0.7867555279510423,0.9870976095084927,-1.1926339272736923,Perempuan,Surabaya,Jawa Timur,Fashion,1.6567763330867782,3.0,0,6,1
1.0350058574296652,1.9258017938574117,-1.597247913864261,0.9769448058200875,Laki-Laki,Bandung,Jawa Barat,Travel,-0.0782943252402773,2.0,13,3,0
1.2587765492860732,-0.46619536454596383,0.46950675192684305,0.6830357938366678,Perempuan,Jakarta Pusat,Daerah Khusus Ibukota Jakarta,Food,0.3310309954134659,0.0,7,6,0
0.30919375662320664,0.7867555279510423,0.1353466628041447,-0.9597464597689456,Perempuan,Jakarta Selatan,Daerah Khusus Ibukota Jakarta,Fashion,1.3979581516511734,3.0,11,4,1
-0.6487243340171204,0.6728509013604054,0.3036966260792114,-1.5219674313701987,Laki-Laki,Jakarta Selatan,Daerah Khusus Ibukota Jakarta,Electronic,1.1575886523534946,3.0,9,6,1
-1.2148834197168583,1.1284694077229531,-1.3300555024370402,-1.2959363171776623,Laki-Laki,Bogor,Jawa Barat,Travel,0.002982725354376721,2.0,5,5,1
